Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_0_0.png,blue,knit-cap color,na,na,Yes,Yes,No,7,-1,7420,blue,white,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,seasonal decor,nfs
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_1_0.png,pink,knit-cap color,na,na,Yes,Yes,No,7,-1,7420,pink,white,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,seasonal decor,nfs
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_2_0.png,light blue,knit-cap color,na,na,Yes,Yes,No,7,-1,7420,light blue,white,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,seasonal decor,nfs
three-tiered snowperson,https://acnhcdn.com/latest/FtrIcon/FtrSnowman_Remake_3_0.png,yellow,knit-cap color,na,na,Yes,Yes,No,7,-1,7420,yellow,white,Snowman,Reward for making a perfect snow-person,freezing cold,garden,frozen,None,No,seasonal decor,nfs
throwback dino screen,https://acnhcdn.com/latest/FtrIcon/FtrBoyScreen.png,na,na,na,na,No,No,No,-1,3600,900,yellow,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,screen,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_0_0.png,red,na,na,na,No,No,No,-1,3800,950,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_1_0.png,blue,na,na,na,No,No,No,-1,3800,950,blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_2_0.png,green,na,na,na,No,No,No,-1,3800,950,green,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_3_0.png,black & orange,na,na,na,No,No,No,-1,3800,950,black,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_4_0.png,black & yellow,na,na,na,No,No,No,-1,3800,950,black,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_5_0.png,white & blue,na,na,na,No,No,No,-1,3800,950,white,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_6_0.png,white & red,na,na,na,No,No,No,-1,3800,950,white,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback hat table,https://acnhcdn.com/latest/FtrIcon/FtrBoyTableL_Remake_7_0.png,baseball,na,na,na,No,No,No,-1,3800,950,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,fitness,throwback,None,No,table,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_0_0.png,camel,na,na,na,No,No,No,-1,1400,350,orange,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_1_0.png,brown,na,na,na,No,No,No,-1,1400,350,brown,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_2_0.png,red,na,na,na,No,No,No,-1,1400,350,red,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_3_0.png,blue,na,na,na,No,No,No,-1,1400,350,blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_4_0.png,green,na,na,na,No,No,No,-1,1400,350,green,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback mitt chair,https://acnhcdn.com/latest/FtrIcon/FtrBoyChairS_Remake_5_0.png,white,na,na,na,No,No,No,-1,1400,350,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,fitness,throwback,None,Yes,chair,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_0_0.png,red,na,na,na,No,No,No,-1,3800,950,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_1_0.png,blue,na,na,na,No,No,No,-1,3800,950,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,3800,950,yellow,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_3_0.png,pink,na,na,na,No,No,No,-1,3800,950,pink,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_4_0.png,green,na,na,na,No,No,No,-1,3800,950,green,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_5_0.png,white,na,na,na,No,No,No,-1,3800,950,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback race-car bed,https://acnhcdn.com/latest/FtrIcon/FtrBoyBedS_Remake_6_0.png,black,na,na,na,No,No,No,-1,3800,950,black,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,bed,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_0_0.png,silver,na,na,na,No,No,No,-1,5900,1475,gray,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_1_0.png,yellow,na,na,na,No,No,No,-1,5900,1475,yellow,light blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_2_0.png,red,na,na,na,No,No,No,-1,5900,1475,red,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_3_0.png,green,na,na,na,No,No,No,-1,5900,1475,green,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_4_0.png,blue,na,na,na,No,No,No,-1,5900,1475,blue,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
throwback rocket,https://acnhcdn.com/latest/FtrIcon/FtrBoyClosetL_Remake_5_0.png,black,na,na,na,No,No,No,-1,5900,1475,black,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,space,throwback,None,Yes,chest,fs
tiki torch,https://acnhcdn.com/latest/FtrIcon/FtrTorch.png,na,na,na,na,Yes,No,No,-1,-1,650,brown,beige,Crafting,,outdoors,garden,None,None,Yes,lamp,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_0_0.png,natural,paint color,na,na,Yes,Yes,No,2,-1,1035,orange,orange,Crafting,,garden,None,None,None,No,garden,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_1_0.png,red,paint color,na,na,Yes,Yes,No,2,-1,1035,red,white,Crafting,,garden,None,None,None,No,garden,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_2_0.png,pastel,paint color,na,na,Yes,Yes,No,2,-1,1035,light blue,colorful,Crafting,,garden,None,None,None,No,garden,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_3_0.png,cool,paint color,na,na,Yes,Yes,No,2,-1,1035,black,green,Crafting,,garden,None,None,None,No,garden,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_4_0.png,wild,paint color,na,na,Yes,Yes,No,2,-1,1035,brown,beige,Crafting,,garden,None,None,None,No,garden,nfs
tiny library,https://acnhcdn.com/latest/FtrIcon/FtrMicrolibrary_Remake_5_0.png,fairy tale,paint color,na,na,Yes,Yes,No,2,-1,1035,green,white,Crafting,,garden,None,None,None,No,garden,nfs
tire stack,https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_0_0.png,black,tire color,na,na,Yes,Yes,No,1,-1,60,black,black,Crafting,,garage,garden,None,None,No,vehicle,nfs
tire stack,https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_1_0.png,green,tire color,na,na,Yes,Yes,No,1,-1,60,green,brown,Crafting,,garage,garden,None,None,No,vehicle,nfs
tire stack,https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_2_0.png,colorful,tire color,na,na,Yes,Yes,No,1,-1,60,colorful,colorful,Crafting,,garage,garden,None,None,No,vehicle,nfs
tire stack,https://acnhcdn.com/latest/FtrIcon/FtrTyres_Remake_3_0.png,old,tire color,na,na,Yes,Yes,No,1,-1,60,black,beige,Crafting,,garage,garden,None,None,No,vehicle,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_0_0.png,black,tire color,na,na,Yes,Yes,No,1,-1,20,black,black,Crafting,,garden,None,None,None,Yes,playground,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_1_0.png,red,tire color,na,na,Yes,Yes,No,1,-1,20,red,red,Crafting,,garden,None,None,None,Yes,playground,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_2_0.png,yellow,tire color,na,na,Yes,Yes,No,1,-1,20,yellow,yellow,Crafting,,garden,None,None,None,Yes,playground,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_3_0.png,turquoise,tire color,na,na,Yes,Yes,No,1,-1,20,green,green,Crafting,,garden,None,None,None,Yes,playground,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_4_0.png,blue,tire color,na,na,Yes,Yes,No,1,-1,20,blue,blue,Crafting,,garden,None,None,None,Yes,playground,nfs
tire toy,https://acnhcdn.com/latest/FtrIcon/FtrPlayingtire_Remake_5_0.png,white,tire color,na,na,Yes,Yes,No,1,-1,20,white,white,Crafting,,garden,None,None,None,Yes,playground,nfs
toilet,https://acnhcdn.com/latest/FtrIcon/FtrWC_Remake_0_0.png,white,na,na,na,No,No,No,-1,4400,1100,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,toilet,fs
toilet,https://acnhcdn.com/latest/FtrIcon/FtrWC_Remake_1_0.png,natural wood,na,na,na,No,No,No,-1,4400,1100,orange,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,toilet,fs
toilet,https://acnhcdn.com/latest/FtrIcon/FtrWC_Remake_2_0.png,dark wood,na,na,na,No,No,No,-1,4400,1100,brown,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,toilet,fs
toilet-cleaning set,https://acnhcdn.com/latest/FtrIcon/FtrCleaningsetWC_Remake_0_0.png,monotone,na,na,na,No,No,No,-1,670,167,black,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,No,bathroom things,fs
toilet-cleaning set,https://acnhcdn.com/latest/FtrIcon/FtrCleaningsetWC_Remake_1_0.png,colorful,na,na,na,No,No,No,-1,670,167,red,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,bathroom,None,None,None,No,bathroom things,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_0_0.png,red,na,na,na,No,No,No,-1,2400,600,red,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_1_0.png,orange,na,na,na,No,No,No,-1,2400,600,orange,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,2400,600,yellow,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_3_0.png,green,na,na,na,No,No,No,-1,2400,600,green,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_4_0.png,blue,na,na,na,No,No,No,-1,2400,600,blue,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_5_0.png,pink,na,na,na,No,No,No,-1,2400,600,pink,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_6_0.png,black,na,na,na,No,No,No,-1,2400,600,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool cart,https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_7_0.png,silver,na,na,na,No,No,No,-1,2400,600,gray,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,table,fs
tool shelf,https://acnhcdn.com/latest/FtrIcon/FtrToolshelf_Remake_0_0.png,white,na,na,na,No,No,No,-1,7300,1825,white,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,table,fs
tool shelf,https://acnhcdn.com/latest/FtrIcon/FtrToolshelf_Remake_1_0.png,green,na,na,na,No,No,No,-1,7300,1825,green,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,table,fs
tool shelf,https://acnhcdn.com/latest/FtrIcon/FtrToolshelf_Remake_2_0.png,blue,na,na,na,No,No,No,-1,7300,1825,blue,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,table,fs
tool shelf,https://acnhcdn.com/latest/FtrIcon/FtrToolshelf_Remake_3_0.png,black,na,na,na,No,No,No,-1,7300,1825,black,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,facility,None,None,No,table,fs
tourist telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescopeSightseeing_Remake_0_0.png,green,na,na,na,No,No,No,-1,-1,10000,green,green,Nook Miles Shop,,space,facility,None,None,No,space,nfs
tourist telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescopeSightseeing_Remake_1_0.png,blue,na,na,na,No,No,No,-1,-1,10000,blue,blue,Nook Miles Shop,,space,facility,None,None,No,space,nfs
tourist telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescopeSightseeing_Remake_2_0.png,white,na,na,na,No,No,No,-1,-1,10000,white,white,Nook Miles Shop,,space,facility,None,None,No,space,nfs
tourist telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescopeSightseeing_Remake_3_0.png,gray,na,na,na,No,No,No,-1,-1,10000,gray,gray,Nook Miles Shop,,space,facility,None,None,No,space,nfs
tourist telescope,https://acnhcdn.com/latest/FtrIcon/FtrTelescopeSightseeing_Remake_4_0.png,black,na,na,na,No,No,No,-1,-1,10000,black,black,Nook Miles Shop,,space,facility,None,None,No,space,nfs
Tower of Pisa,https://acnhcdn.com/latest/FtrIcon/FtrPisa.png,na,na,na,na,No,No,No,-1,-1,2300,beige,beige,Gulliver,,folk art,None,None,None,No,folk craft decor,nfs
train set,https://acnhcdn.com/latest/FtrIcon/FtrRailroad_Remake_0_0.png,spring,na,na,na,No,No,No,-1,7900,1975,green,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,None,None,None,Yes,toy,fs
train set,https://acnhcdn.com/latest/FtrIcon/FtrRailroad_Remake_1_0.png,summer,na,na,na,No,No,No,-1,7900,1975,green,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,None,None,None,Yes,toy,fs
train set,https://acnhcdn.com/latest/FtrIcon/FtrRailroad_Remake_2_0.png,fall,na,na,na,No,No,No,-1,7900,1975,orange,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,None,None,None,Yes,toy,fs
train set,https://acnhcdn.com/latest/FtrIcon/FtrRailroad_Remake_3_0.png,winter,na,na,na,No,No,No,-1,7900,1975,white,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",child's room,None,None,None,Yes,toy,fs
treadmill,https://acnhcdn.com/latest/FtrIcon/FtrRunningmachine_Remake_0_0.png,black,na,na,na,No,No,No,-1,64000,16000,black,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,None,Yes,sports,fs
treadmill,https://acnhcdn.com/latest/FtrIcon/FtrRunningmachine_Remake_1_0.png,red,na,na,na,No,No,No,-1,64000,16000,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,None,Yes,sports,fs
treadmill,https://acnhcdn.com/latest/FtrIcon/FtrRunningmachine_Remake_2_0.png,blue,na,na,na,No,No,No,-1,64000,16000,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,None,Yes,sports,fs
treadmill,https://acnhcdn.com/latest/FtrIcon/FtrRunningmachine_Remake_3_0.png,white,na,na,na,No,No,No,-1,64000,16000,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fitness,None,None,None,Yes,sports,fs
tree standee,https://acnhcdn.com/latest/FtrIcon/FtrHariboteTree_Remake_0_0.png,spring,season,na,na,Yes,Yes,No,3,-1,1560,green,brown,Crafting,,school,None,None,standee,No,school,nfs
tree standee,https://acnhcdn.com/latest/FtrIcon/FtrHariboteTree_Remake_1_0.png,cherry blossoms,season,na,na,Yes,Yes,No,3,-1,1560,pink,brown,Crafting,,school,None,None,standee,No,school,nfs
tree standee,https://acnhcdn.com/latest/FtrIcon/FtrHariboteTree_Remake_2_0.png,summer,season,na,na,Yes,Yes,No,3,-1,1560,green,brown,Crafting,,school,None,None,standee,No,school,nfs
tree standee,https://acnhcdn.com/latest/FtrIcon/FtrHariboteTree_Remake_3_0.png,fall,season,na,na,Yes,Yes,No,3,-1,1560,orange,brown,Crafting,,school,None,None,standee,No,school,nfs
tree standee,https://acnhcdn.com/latest/FtrIcon/FtrHariboteTree_Remake_4_0.png,winter,season,na,na,Yes,Yes,No,3,-1,1560,white,brown,Crafting,,school,None,None,standee,No,school,nfs
tree's bounty arch,https://acnhcdn.com/latest/FtrIcon/FtrNutArch_Remake_0_0.png,brown,nut color,na,na,Yes,Yes,No,7,-1,5750,brown,colorful,Crafting,Fall seasonal DIY using autumn leaves (caught with net),fancy,garden,tree's bounty or leaves ,None,No,arch,nfs
tree's bounty arch,https://acnhcdn.com/latest/FtrIcon/FtrNutArch_Remake_1_0.png,white,nut color,na,na,Yes,Yes,No,7,-1,5750,white,colorful,Crafting,Fall seasonal DIY using autumn leaves (caught with net),fancy,garden,tree's bounty or leaves ,None,No,arch,nfs
tree's bounty big tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeL_Remake_0_0.png,brown,nut color,na,na,Yes,Yes,No,7,-1,6080,brown,colorful,Crafting,Fall seasonal DIY using autumn leaves (caught with net),party,fancy,tree's bounty or leaves ,None,No,seasonal decor,nfs
tree's bounty big tree,https://acnhcdn.com/latest/FtrIcon/FtrNutTreeL_Remake_1_0.png,white,nut color,na,na,Yes,Yes,No,7,-1,6080,white,colorful,Crafting,Fall seasonal DIY using autumn leaves (caught with net),party,fancy,tree's bounty or leaves ,None,No,seasonal decor,nfs
tricycle,https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_0_0.png,red,na,na,na,No,No,No,-1,1600,400,orange,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,playground,fs
tricycle,https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_1_0.png,pink,na,na,na,No,No,No,-1,1600,400,red,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,playground,fs
tricycle,https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_2_0.png,blue,na,na,na,No,No,No,-1,1600,400,blue,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,playground,fs
tricycle,https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_3_0.png,yellow,na,na,na,No,No,No,-1,1600,400,green,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,playground,fs
tricycle,https://acnhcdn.com/latest/FtrIcon/FtrTricycle_Remake_4_0.png,black,na,na,na,No,No,No,-1,1600,400,white,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,child's room,None,None,No,playground,fs
trophy case,https://acnhcdn.com/latest/FtrIcon/FtrTrophycase.png,na,na,na,na,Yes,No,No,-1,-1,33690,brown,colorful,Crafting,,expensive,living room,None,None,No,museum,nfs
tulip surprise box,https://acnhcdn.com/latest/FtrIcon/FtrFlowerSurprisedbox_Remake_0_0.png,red,flower color,na,na,Yes,Yes,No,2,-1,760,red,green,Crafting,,child's room,fancy,flowers,None,Yes,toy,nfs
tulip surprise box,https://acnhcdn.com/latest/FtrIcon/FtrFlowerSurprisedbox_Remake_1_0.png,white,flower color,na,na,Yes,Yes,No,2,-1,760,white,green,Crafting,,child's room,fancy,flowers,None,Yes,toy,nfs
tulip surprise box,https://acnhcdn.com/latest/FtrIcon/FtrFlowerSurprisedbox_Remake_2_0.png,yellow,flower color,na,na,Yes,Yes,No,2,-1,760,yellow,green,Crafting,,child's room,fancy,flowers,None,Yes,toy,nfs
TV camera,https://acnhcdn.com/latest/FtrIcon/FtrCameraTV_Remake_0_0.png,black,na,na,na,No,No,No,-1,14000,3500,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",facility,concert,None,None,Yes,facility decor,fs
TV camera,https://acnhcdn.com/latest/FtrIcon/FtrCameraTV_Remake_1_0.png,white,na,na,na,No,No,No,-1,14000,3500,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",facility,concert,None,None,Yes,facility decor,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_0_0.png,silver,na,none,sticker area,No,No,Yes,2,3700,925,gray,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_0_1.png,silver,na,cool,sticker area,No,No,Yes,2,3700,925,gray,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_0_2.png,silver,na,cute,sticker area,No,No,Yes,2,3700,925,gray,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_0_3.png,silver,na,pop,sticker area,No,No,Yes,2,3700,925,gray,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_0_4.png,silver,na,notes,sticker area,No,No,Yes,2,3700,925,gray,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_1_0.png,white,na,none,sticker area,No,No,Yes,2,3700,925,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_1_1.png,white,na,cool,sticker area,No,No,Yes,2,3700,925,white,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_1_2.png,white,na,cute,sticker area,No,No,Yes,2,3700,925,white,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_1_3.png,white,na,pop,sticker area,No,No,Yes,2,3700,925,white,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
upright locker,https://acnhcdn.com/latest/FtrIcon/FtrLocker_Remake_1_4.png,white,na,notes,sticker area,No,No,Yes,2,3700,925,white,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,school,facility,None,None,Yes,chest,fs
