Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Source,Catalog
soleil,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
soleil,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
soleil,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
soleil,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
soleil,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sparro,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spike,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
spork,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprinkle,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sprocket,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
static,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stella,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sterling,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stinky,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stitches,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
stu,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sydney,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvana,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
sylvia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
t-bone,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tabby,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat12_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tad,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg09_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tammy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr17_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
tangy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat05_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
