Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
sheep costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNSheep0.png,White,No,1700,425,White,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,TopsTexOnepieceRibNSheep0,4431,oQgFFZf8QXnuhcNzZ
sheep costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNSheep1.png,Pink,No,1700,425,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,TopsTexOnepieceRibNSheep1,9635,ijsXG5Yo6Tnh4NYdi
sheep costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNSheep2.png,Light blue,No,1700,425,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,TopsTexOnepieceRibNSheep2,9636,axRoBAAbPMHvWXESy
sheep costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNSheep3.png,Brown,No,1700,425,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,TopsTexOnepieceRibNSheep3,9637,MH9MP4ibb4aSsQDqc
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid0.png,Pink,No,3500,875,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid0,4657,PL2y8BwTDFMLkoL7h
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid1.png,Blue,No,3500,875,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid1,8246,cDET9RSWRKLHNj3zo
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid2.png,Yellow,No,3500,875,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid2,8247,qwqnysjizyqQifLfQ
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid3.png,Mint,No,3500,875,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid3,8248,eSYqNd8WAFmYLWriZ
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid4.png,Red,No,3500,875,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid4,8249,G3etertjgwY9q2qpW
shell dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongNMermaid5.png,Purple,No,3500,875,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; party; theatrical; vacation,For sale,TopsTexOnepieceAlongNMermaid5,8250,txPF8xBG6WmxLBTjr
shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLShirt0.png,Navy blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBoxLShirt0,3386,Qj9YzgCyGXzmXZHXN
shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLShirt1.png,Beige,No,1600,400,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBoxLShirt1,8949,atqTiXb2GoHX43vci
shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLShirt2.png,Olive,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBoxLShirt2,8950,RmdJp9KDJTuQvTtDA
shorts outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteNCombinaison0.png,Brown,No,1680,420,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,TopsTexOnepieceSalopetteNCombinaison0,4617,K44QTdGfj4NZagp4y
shorts outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteNCombinaison1.png,Light blue,No,1680,420,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,TopsTexOnepieceSalopetteNCombinaison1,8022,LRoJm3BewfyodbjRw
shorts outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteNCombinaison2.png,Blue,No,1680,420,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,TopsTexOnepieceSalopetteNCombinaison2,8023,2P6mgT69hYvLgpWti
shorts outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteNCombinaison3.png,Pink,No,1680,420,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,TopsTexOnepieceSalopetteNCombinaison3,8024,K76M9wwJ9w3vQ33fu
shorts outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteNCombinaison4.png,Black,No,1680,420,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,TopsTexOnepieceSalopetteNCombinaison4,8025,WcnwgprjRvD6jPwZJ
simple checkered dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNPlaid0.png,Pink,No,1200,300,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,TopsTexOnepieceAlineNPlaid0,8509,bPL69G2vFoWNGSyTW
simple checkered dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNPlaid1.png,Green,No,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,TopsTexOnepieceAlineNPlaid1,12096,mDoFd7voYYMpHFHTP
simple checkered dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNPlaid2.png,Beige,No,1200,300,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; fairy tale; vacation,For sale,TopsTexOnepieceAlineNPlaid2,12097,dxqzdMCwXYQvnihpW
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi0.png,Pale green,No,2480,620,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi0,6026,CQNsWPGrfsj2cakRs
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi1.png,Wisteria,No,2480,620,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi1,9004,TtjYMaTCsj4rSMK2T
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi2.png,Pink,No,2480,620,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi2,9005,hJTKunpyMdErGDBd3
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi3.png,Indigo blue,No,2480,620,Blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi3,9006,gNjic463etEuEg7Nd
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi4.png,Orange,No,2480,620,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi4,9007,mFu7hHtudvFDbYFKs
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi5.png,Aqua,No,2480,620,Light blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi5,9008,Zfd2BttCu7hWbfgmi
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi6.png,Yellow,No,2480,620,Yellow,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi6,9009,wBaYAaaSgAseL4N7z
simple visiting kimono,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLHomongi7.png,Gray,No,2480,620,Gray,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,formal; party,For sale,TopsTexOnepieceKimonoLHomongi7,9010,TmqQqfrD8sTyEaFfz
simple-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNSimpledot0.png,Red,No,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNSimpledot0,8188,5qjijdG3kTgQudqRT
simple-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNSimpledot1.png,Yellow,No,1200,300,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNSimpledot1,12106,dd9JvNWK4c7nndhuK
simple-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNSimpledot2.png,Light blue,No,1200,300,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNSimpledot2,12107,T4EBigTnpN2rwwJjK
simple-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNSimpledot3.png,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNSimpledot3,12108,LzSQhdPTLkTL9YWSy
simple-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNSimpledot4.png,Black,No,1200,300,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNSimpledot4,12109,ZeyCqLhQXvjTg3gFL
skirt with suspenders,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineHSuspendersskirt0.png,Red,No,1600,400,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday,For sale,TopsTexOnepieceAlineHSuspendersskirt0,3660,pJSepkwozLaRdaZSf
skirt with suspenders,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineHSuspendersskirt1.png,Orange,No,1600,400,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday,For sale,TopsTexOnepieceAlineHSuspendersskirt1,9022,pghyCEEReaGbiLhy4
skirt with suspenders,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineHSuspendersskirt2.png,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday,For sale,TopsTexOnepieceAlineHSuspendersskirt2,9023,ZgSmfx5ZvYxuf3WgD
skirt with suspenders,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineHSuspendersskirt3.png,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday,For sale,TopsTexOnepieceAlineHSuspendersskirt3,9024,RdFthTe6RcrexPFdg
skirt with suspenders,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineHSuspendersskirt4.png,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday,For sale,TopsTexOnepieceAlineHSuspendersskirt4,9025,LPeiPMbeHNXkukyi5
sky-egg outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNEggsky0.png,None,Yes,NFS,1200,Light blue,Red,1x1,Crafting,Obtained after collecting Sky Eggs during Bunny Day Event,1.1.0a,Active,fairy tale; party; theatrical,Not for sale,TopsTexOnepieceRibNEggsky0,12453,ZDf7rEZv9TZxoCsuc
sleeveless shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNShirt0.png,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNShirt0,3387,rxpHXnpvQBXKSzLay
sleeveless shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNShirt1.png,White,No,1600,400,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNShirt1,8951,jBEvorNeWp7XnYEFt
sleeveless shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNShirt2.png,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNShirt2,8952,MtRurCg9umRtEvgXH
sleeveless shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNShirt3.png,Lime,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,TopsTexOnepieceAlineNShirt3,8953,iEWkL6N8ziHEr38iv
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina0.png,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina0,5131,BTiKJBRTf3xmK85DQ
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina1.png,Green,No,2520,630,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina1,9152,mJZcSzs9pFCY5rMEz
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina2.png,Navy blue,No,2520,630,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina2,9153,9zzpox4sDPXctEes4
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina3.png,White,No,2520,630,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina3,9154,RprKKZkqdoeSMM9ng
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina4.png,Pink,No,2520,630,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina4,9155,QawwsHKYhAJup3rHz
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina5.png,Light blue,No,2520,630,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina5,9156,DYT42Xcf5qQqxLLD9
sleeveless silk dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLChina6.png,Yellow,No,2520,630,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal; party,For sale,TopsTexOnepieceBlongLChina6,9157,tfg3o66LAqC85NQDX
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit0.png,Gray,No,1600,400,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit0,3261,MjEAYxjKRarnD6ktC
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit1.png,Black,No,1600,400,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit1,8010,8cnbkGhPbdPJKGv3h
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit2.png,White,No,1600,400,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit2,8011,itytn2hZujpPAboEr
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit3.png,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit3,8012,iRhLbEaS6yQiaNjYF
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit4.png,Light blue,No,1600,400,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit4,8013,8ZWvagtZErYKaj4ga
sleeveless sweater dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNKnit5.png,Lime,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,TopsTexOnepieceRibNKnit5,8014,oEneJxQJ72DBLYGTw
space suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLSpaceWhite.png,White,No,5000,1250,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,work,For sale,TopsTexOnepieceOverallLSpaceWhite,3636,5w9Kh9EHd85Mec2wh
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf0.png,Green,No,2500,625,Green,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf0,4171,QcrLWjN5SRarDQqyR
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf1.png,Red,No,2500,625,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf1,8131,aNt25NWxFuydPm2sf
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf2.png,Brown,No,2500,625,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf2,8132,oQZD3BEvoMAxsa5aP
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf3.png,Blue,No,2500,625,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf3,8133,S769MA7SJiDTCqNey
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf4.png,Yellow,No,2500,625,Yellow,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf4,8134,Cu3DqD6hfcacWrkCj
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf5.png,Pink,No,2500,625,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf5,8135,Mvp3fy4sXkcy8Zmvi
sprite costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallHDwarf6.png,Mint,No,2500,625,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,TopsTexOnepieceOverallHDwarf6,8136,DqZs2PhSENigTECBP
star costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLStarsinger0.png,White,No,2800,700,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexOnepieceOverallLStarsinger0,4449,PbB2vyEfeyhm2FGL7
star costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLStarsinger1.png,Black,No,2800,700,Black,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexOnepieceOverallLStarsinger1,9512,BHa8qcoKp7jLd2kvX
star costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLStarsinger2.png,Red,No,2800,700,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexOnepieceOverallLStarsinger2,9513,7SxwZ9yoa7km9d7Cb
star costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLStarsinger3.png,Navy blue,No,2800,700,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexOnepieceOverallLStarsinger3,9514,kASsgZCtKHJtqqyYS
star costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLStarsinger4.png,Yellow,No,2800,700,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,TopsTexOnepieceOverallLStarsinger4,9515,n9BxfkkEmAshZeFPe
steampunk costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLSteampunk0.png,Red,No,2240,560,Brown,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical,For sale,TopsTexOnepieceOverallLSteampunk0,5825,GtMhryHbqGfmRcFgB
steampunk costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLSteampunk1.png,Purple,No,2240,560,Brown,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical,For sale,TopsTexOnepieceOverallLSteampunk1,9534,EQzSaQQExxKk4FsJn
stellar jumpsuit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteLPsychedelic0.png,Green,No,1600,400,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,TopsTexOnepieceSalopetteLPsychedelic0,5799,kFgxfBaMoWdgZFEXY
stellar jumpsuit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteLPsychedelic1.png,Blue,No,1600,400,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,TopsTexOnepieceSalopetteLPsychedelic1,9530,jHpBTBccqHXqxqF4R
stellar jumpsuit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteLPsychedelic2.png,Dark red,No,1600,400,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,TopsTexOnepieceSalopetteLPsychedelic2,9531,vNzDtamSgKT5u3e4X
stellar jumpsuit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteLPsychedelic3.png,Purple,No,1600,400,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,TopsTexOnepieceSalopetteLPsychedelic3,9532,PLDJQPLprXStLPmEo
stellar jumpsuit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceSalopetteLPsychedelic4.png,Red,No,1600,400,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,TopsTexOnepieceSalopetteLPsychedelic4,9533,op4sMXoYctMTMms6h
stone-egg outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceRibNEggrock0.png,None,Yes,NFS,1200,Yellow,Orange,1x1,Crafting,Obtained after collecting Stone Eggs during Bunny Day Event,1.1.0a,Active,fairy tale; party; theatrical,Not for sale,TopsTexOnepieceRibNEggrock0,12450,7oMiNHiEz3butFLdC
strawberry dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNStrawberry.png,Red,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,TopsTexOnepieceAlineNStrawberry,3286,pNhmMrgCyz4xZJCcr
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder0.png,Black,No,1600,400,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder0,4262,k8SzeWrkb2R9Rq29k
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder1.png,Orange,No,1600,400,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder1,7769,AtDKcPxpwpusE9xff
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder2.png,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder2,7770,8pP8iHgzvSdy57yff
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder3.png,Yellow,No,1600,400,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder3,7771,xBrcRrBTEQzhxDp27
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder4.png,Red,No,1600,400,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder4,7772,B3mB3hBQ3rXyzNaJr
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder5.png,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder5,7773,9S4ZB7MgzZmiY6yZw
striped dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLBorder6.png,Green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceAlineLBorder6,7774,sowdQdeEo3NcXXyi4
