Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineSailor4.png,Brown,No,980,245,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtAlineSailor4,11638,vAu3YFBGbgpEZf4g4
sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineSailor5.png,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtAlineSailor5,11639,Y7AR5HNuEjHdc5Tzo
sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineSailor6.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtAlineSailor6,11640,GjeJ8AiZA2wz9Amrx
sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineSailor7.png,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtAlineSailor7,11641,ttwGFMpPXQjHJdxuP
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin0.png,Green,No,880,220,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin0,4593,GxjYkjG67sTMf7Bph
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin1.png,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin1,9719,Cv73Mivga3BMPQi6Y
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin2.png,Light purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin2,9720,s7c8KYtvMbvpWS4Fa
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin3.png,Pink,No,880,220,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin3,9721,wuRwD6B6TKJzDKN2Z
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin4.png,Dark red,No,880,220,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin4,9722,ejhLLbFYyibcmLk76
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin5.png,Ruby red,No,880,220,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin5,9723,tcX5Dbdo9GqKajYFZ
satin pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSatin6.png,Brown,No,880,220,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; party,For sale,BottomsTexPantsWideSatin6,9724,BsHXxcYcWHPisPBpN
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran0.png,Black,No,880,220,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran0,5873,jRJWoEy8giJ8vTfeW
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran1.png,Berry red,No,880,220,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran1,11398,K5wigHETture6F8WJ
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran2.png,Green,No,880,220,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran2,11399,s2QgJ5xFH2X9ChNFK
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran3.png,White,No,880,220,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran3,11400,yzSg5aLnmRQPFMq9G
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran4.png,Purple,No,880,220,Purple,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran4,11401,aPrngiviQRAuYXBKg
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran5.png,Gray,No,880,220,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran5,11402,DBdd789ANhHo6Rioa
school pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideGakuran6.png,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexPantsWideGakuran6,11403,4csWpqivK7ihagJ5N
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort0.png,Pink,No,1440,360,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort0,4329,GySRYxWcFCDwjcTrN
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort1.png,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort1,11379,3kcrgRouLd9EdNPhP
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort2.png,Mustard,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort2,11380,8PZtKDYDJxzJrSMG5
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort3.png,Gray,No,1440,360,Gray,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort3,11381,AdAkpgTXeSK38wECL
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort4.png,Purple,No,1440,360,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort4,11382,QztuYyBLJwHvejBBL
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort5.png,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort5,11383,mCqZoXsD39DPcKxuf
silk floral-print pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChinashort6.png,Orange,No,1440,360,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday,For sale,BottomsTexPantsNormalChinashort6,11384,pFvaJEThJ2ELDxzEi
silk pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChina0.png,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,BottomsTexPantsNormalChina0,4330,P5xEL333ZPeSTDXsJ
silk pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChina1.png,Red,No,1440,360,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,BottomsTexPantsNormalChina1,11359,KicyT4MA4AMQyHX7W
silk pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChina2.png,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,BottomsTexPantsNormalChina2,11360,LxC4HNJtfJbvAGqpJ
silk pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChina3.png,Yellow,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,BottomsTexPantsNormalChina3,11361,n7o6oSLQRmybRvvhP
silk pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalChina4.png,Black,No,1440,360,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,BottomsTexPantsNormalChina4,11362,hMNpGQLuNCaddRo3Y
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki0.png,Turquoise,No,1560,390,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki0,4450,veCodAXXupKXyHvW2
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki1.png,Red,No,1560,390,Orange,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki1,11407,D4QQiQZNBmEs4ZBp4
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki2.png,Ruby red,No,1560,390,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki2,11408,nDiGP8wp2Zrsxbqnt
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki3.png,Blue,No,1560,390,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki3,11409,Qh9i4Py67kRJM9uEu
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki4.png,Light blue,No,1560,390,Light blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki4,11410,7r5tu9eNC49zqu69c
ski pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideSki5.png,Yellow,No,1560,390,Yellow,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexPantsWideSki5,11411,MXkckHi2iqMPvo9JN
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks0.png,Black,No,1300,325,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks0,3310,JodCXpM9mB63mpKBq
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks1.png,Gray,No,1300,325,Gray,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks1,11277,QtRvky3BhimPDzHQ5
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks2.png,Blue,No,1300,325,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks2,11278,BBdY6xFyKd7NFi9Sq
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks3.png,Red,No,1300,325,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks3,11279,NxbZ4kY7Jc5BEHKcw
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks4.png,Navy blue,No,1300,325,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks4,11280,uruX8srKHwkmgGaMp
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks5.png,Beige,No,1300,325,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks5,11281,5inNgsCdz53jbj3DA
slacks,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSlacks6.png,White,No,1300,325,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; party; work,For sale,BottomsTexPantsNormalSlacks6,11282,guZekCACL5z9X2eWg
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer0.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer0,9840,FrC7cM8Wayr7jjgfk
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer1.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer1,12071,AetZbMxSdazTnAtgE
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer2.png,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer2,12072,eQ6czDsneCgGYKgpP
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer3.png,Blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer3,12073,kfwPmWexXT2RBKvxF
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer4.png,Light blue,No,980,245,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer4,12074,6GvhiTLPC4f6DziZD
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer5.png,White,No,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer5,12075,bf8ML7toRrpW6eWca
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer6.png,Orange,No,980,245,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer6,12076,TJgJtXnWygz45W6Rx
soccer shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSoccer7.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,BottomsTexPantsHalfSoccer7,12077,BFPsmjvrrcu74Lo6r
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins0.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins0,5723,Ebx86H8miQETsNzrN
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins1.png,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins1,9177,jj7Gpk9hu654MnBkp
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins2.png,Gold,No,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins2,9178,yGeKmvaR5AnguvsGG
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins3.png,Silver,No,980,245,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins3,9179,cCGawq7fuvSd9tDSm
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins4.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins4,9180,yyi6FBSXf28PSSyN8
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins5.png,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins5,9181,NS33yYMvjCer5kP4d
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins6.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins6,9182,ZbAbTKd9Az3S9x6FE
spangle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotSequins7.png,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,BottomsTexPantsHotSequins7,9183,qMrKr2APmp4KYqTij
sporty skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxSweat0.png,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxSweat0,4283,bRuo3F5XTqxuiPQiv
sporty skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxSweat1.png,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxSweat1,9245,P5FeggP5bCffv2Ypo
sporty skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxSweat2.png,Blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxSweat2,9246,BA4eMwwegF4WMRM9T
sporty skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxSweat3.png,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxSweat3,9247,DNqwHFm5KbZJgZFs4
striped bell-bottoms,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideMultistripe0.png,Yellow,No,1320,330,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,party; theatrical,For sale,BottomsTexPantsWideMultistripe0,5724,ZmwMF86vxKmEyiitP
striped bell-bottoms,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideMultistripe1.png,Red,No,1320,330,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,party; theatrical,For sale,BottomsTexPantsWideMultistripe1,8851,db24g2WEcY7WSkfwt
striped bell-bottoms,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideMultistripe2.png,Green,No,1320,330,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,party; theatrical,For sale,BottomsTexPantsWideMultistripe2,8852,yJZjSfnbT8sinEnKE
striped bell-bottoms,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideMultistripe3.png,Orange,No,1320,330,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,party; theatrical,For sale,BottomsTexPantsWideMultistripe3,8853,otYfpq53PEEzrJgfC
striped pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalBoder0.png,Blue,No,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,BottomsTexPantsNormalBoder0,3312,nQCk2KLZAN67hyYNr
striped pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalBoder1.png,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,BottomsTexPantsNormalBoder1,9235,FY3CHREweJxMhafhc
striped pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalBoder2.png,Green,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,BottomsTexPantsNormalBoder2,9236,ae64JHvFiDgE8roow
striped pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalBoder3.png,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,BottomsTexPantsNormalBoder3,9237,bm2eXt7CEb4d3uXpG
striped pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalBoder4.png,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,BottomsTexPantsNormalBoder4,9238,xm3zxASYwjThmz2cq
striped shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotMultistripe0.png,Pink,No,1320,330,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical; vacation,For sale,BottomsTexPantsHotMultistripe0,5705,LDhAEhqfkHmbMc355
striped shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotMultistripe1.png,Blue,No,1320,330,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical; vacation,For sale,BottomsTexPantsHotMultistripe1,8845,xtJBJ2Ju9CTJrErmd
striped shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotMultistripe2.png,Red,No,1320,330,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical; vacation,For sale,BottomsTexPantsHotMultistripe2,8846,r9Tu7SgxzGRRu9rWx
striped shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotMultistripe3.png,Yellow,No,1320,330,Yellow,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical; vacation,For sale,BottomsTexPantsHotMultistripe3,8847,pcJZrB7EQYmoev9FD
surfing shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSurf0.png,Blue,No,700,175,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,BottomsTexPantsHalfSurf0,4515,gxEHYhqPKdQhML9vk
surfing shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSurf1.png,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,BottomsTexPantsHalfSurf1,9103,R626fn6vEPWWe5tZ6
surfing shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSurf2.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,BottomsTexPantsHalfSurf2,9104,erBndA9ARkAhRLNaq
surfing shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSurf3.png,Pink,No,700,175,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,BottomsTexPantsHalfSurf3,9105,zSokS7N87o5jGQ4mY
surfing shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfSurf4.png,Gray,No,700,175,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty; vacation,For sale,BottomsTexPantsHalfSurf4,9106,8XhmzxJgexm9z8msw
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat0.png,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat0,3296,6vXpJD8d5FigCEy5P
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat1.png,Red,No,800,200,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat1,11270,yHDfpDWP95QuXhaDa
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat2.png,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat2,11271,dNxcC2F2sX8SKCGcS
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat3.png,Blue,No,800,200,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat3,11272,xkKian3gZK9WHskDM
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat4.png,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat4,11273,GQnNhQ3D3PikwSBnb
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat5.png,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat5,11274,w6K4J796mGsnTo9oA
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat6.png,Light blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat6,11275,ZkTbFE58B96GLabag
sweatpants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalSweat7.png,Black,No,800,200,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexPantsNormalSweat7,11276,4dW56Dhznhjn5H9Ce
tennis skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineTennis0.png,White,No,1440,360,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy,For sale,BottomsTexSkirtAlineTennis0,4223,cPZdHk6QxtxFF5gFW
tennis skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineTennis1.png,Navy blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexSkirtAlineTennis1,8782,TdeZ9cmn3ejB6FRJv
tennis skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineTennis2.png,Light blue,No,1440,360,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexSkirtAlineTennis2,8783,NRzStqGcSJDW7ppGo
tennis skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineTennis3.png,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,outdoorsy; sporty,For sale,BottomsTexSkirtAlineTennis3,8784,HBatHaLp6us4m4Ky2
