Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Color1,Color2,Size,Source,Version,Catalog,Filename,VariantID,InternalID,UniqueEntryID
Pecan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu03_Remake_4_0,4_0,6707,64whqEvBvXXMAZpuW
Pecan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu03_Remake_5_0,5_0,6707,odhQ7wsHvcxpTg4J9
Pecan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu03_Remake_6_0,6_0,6707,3ZPs4Cjq5mEzWJTnL
Pecan's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu03_Remake_7_0,7_0,6707,YexaEuxakLACSuwgJ
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_0_0,0_0,6682,rNssisoEm5Sccw6Qf
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_1_0,1_0,6682,ZozsRkZMxMdbRRhih
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_2_0,2_0,6682,jygftjy3XJfanNoa8
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_3_0,3_0,6682,pbB5f6bkNrQqn4JFz
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_4_0,4_0,6682,Y8GJveKPfZPiKKsNg
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_5_0,5_0,6682,36BntyHRzK4dSC8Tk
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_6_0,6_0,6682,QMMFA8QwPD3gegqu7
Peck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd17_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd17_Remake_7_0,7_0,6682,nghG8WfyjT4XA8d47
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_0_0,0_0,6512,a7gEQMYMrwptQd9Pn
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_1_0,1_0,6512,g2N43P87w7DnK2xNo
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_2_0,2_0,6512,txJwtun6Hjq7ze4Aw
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_3_0,3_0,6512,bDmj9o3bWv5BPfh2s
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_4_0,4_0,6512,ZALxnKwZcoWAQmdxm
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_5_0,5_0,6512,vQsJKJxLZubXJK96h
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_6_0,6_0,6512,hL5isRwFoaR4rKMMc
Peewee's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlGor01_Remake_7_0,7_0,6512,whfWrbfkaXxNZnJrz
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_0_0,0_0,6655,WpnqKkYBNCC5SWWm9
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_1_0,1_0,6655,g5LMi5CKuWoZnzheE
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_2_0,2_0,6655,EC9Jk4KfMYh9n28CR
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_3_0,3_0,6655,ahD73KDXogwca5gEH
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_4_0,4_0,6655,rWJ2tTkpn2Kbqu39Z
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_5_0,5_0,6655,nEirbkfrrRfosp2mf
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_6_0,6_0,6655,3xf4J7hzL5yJufj3M
Peggy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig11_Remake_7_0,7_0,6655,rsCKrr5Le5pBkbNF4
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_0_0,0_0,6781,byLWBtfXLXLFks7n2
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_1_0,1_0,6781,M6sh6RSARfDy4E2qc
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_2_0,2_0,6781,kGPafvTGoSFRFAjDT
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_3_0,3_0,6781,X4sRzkDvRKjFWAT3z
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_4_0,4_0,6781,P8qAmyHxuLEGmTBAF
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_5_0,5_0,6781,J29CLbfz3KepCZBnZ
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_6_0,6_0,6781,3P55cbeX6wTTYt2Gu
Pekoe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr14_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr14_Remake_7_0,7_0,6781,tAELvhbpwqqDGRmX8
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_0_0,0_0,6603,efpGxMb9HdNaLGvXc
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_1_0,1_0,6603,hdbNySY5YB6hGr9SP
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_2_0,2_0,6603,4nmbKFBP4Zr9bxBuZ
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_3_0,3_0,6603,iWB79cWT3YXY9uJdM
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_4_0,4_0,6603,rq5Y793Gp8EtqkkyQ
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_5_0,5_0,6603,vk6fA9D67jZykxqfi
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_6_0,6_0,6603,oc3h7PicP8v87WLYe
Penelope's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus17_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlMus17_Remake_7_0,7_0,6603,AvGBCEB82LDt5ANC8
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_0_0,0_0,6616,jcAqiij2g6uraAwgf
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_1_0,1_0,6616,c64b9FsjoZbkLdthm
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_2_0,2_0,6616,XoGWtEbtHy23ichJY
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_3_0,3_0,6616,5R3RGjEtTdsWQGuQy
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_4_0,4_0,6616,qguxntvexPkzNhzuc
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_5_0,5_0,6616,nE8h5jxkLYRNcjBTj
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_6_0,6_0,6616,m9t26sQG4JK4jQAkf
Phil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst07_Remake_7_0,7_0,6616,Y8w85osFZDZJPbiPK
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_0_0,0_0,6619,4Hrcu6gg3kJJAnBZg
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_1_0,1_0,6619,bY4vNoswNfDXdc3Aa
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_2_0,2_0,6619,rC4HQwkYJYFHy6Xwc
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_3_0,3_0,6619,9JYE4qfiPe8aFhEiy
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_4_0,4_0,6619,bFdxNctSmByEyWvLC
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_5_0,5_0,6619,f8HgRYEPXBTwcyzDo
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_6_0,6_0,6619,hh4v3GhA3rmseTyqS
Phoebe's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlOst10_Remake_7_0,7_0,6619,s5rZyEEMWZyAMySJG
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_0_0,0_0,6622,sy5GZBbtpRxjQPFQR
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_1_0,1_0,6622,grSv6tZDffQBEJF2M
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_2_0,2_0,6622,s3SMsThHmBo5QdPzb
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_3_0,3_0,6622,M6EfCvQRaFmnqkdFr
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_4_0,4_0,6622,Xsywbeu5LFT5JLKz8
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_5_0,5_0,6622,vszme2RNNtj7SyLGH
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_6_0,6_0,6622,PNKjcSA22c4Dip4bQ
Pierce's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPbr02_Remake_7_0,7_0,6622,yFEqA9EbpuP3vBZFx
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_0_0,0_0,6702,RSfkkeKGuFsGd9Xnd
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_1_0,1_0,6702,Sn5SoB8EEeoxKudn8
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_2_0,2_0,6702,ygTtpyqpFMo3bzgEh
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_3_0,3_0,6702,dHN7iCtJhbzLr4PAc
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_4_0,4_0,6702,rSvf5ABsZr66MBGDM
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_5_0,5_0,6702,NduSudpp8XGgzfQ4t
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_6_0,6_0,6702,KiRBBGY8BpiGHZzwZ
Pietro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlShp13_Remake_7_0,7_0,6702,tnkP5RqDkT3SxRzJS
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_0_0,0_0,6798,ZQQ4FvuAPhhjkMu4h
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_1_0,1_0,6798,82x6rFBkTkRGnc7WG
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_2_0,2_0,6798,fQbarpyH2qkd4DH6B
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_3_0,3_0,6798,R2e7P8qDvCvxgKLce
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_4_0,4_0,6798,fk7cuRMvnnZnR6psE
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_5_0,5_0,6798,yb5pawmDJmHufxzep
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_6_0,6_0,6798,LEMQWkE7Gkkx9sJDX
Pinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea01_Remake_7_0,7_0,6798,v9wk24XypRrRd7yKv
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_0_0,0_0,6615,bmMRgovYJjC6KkuK5
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_1_0,1_0,6615,MLovsjnFagLKEY9ke
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_2_0,2_0,6615,HcSA8tf8WhdxWZNig
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_3_0,3_0,6615,AP7TqHiNdWK4zkJp7
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_4_0,4_0,6615,wecurrgXWuNJc8XGp
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_5_0,5_0,6615,bsvsCoewKHHxToEqq
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_6_0,6_0,6615,6WSk7MD5Tm2ooBRAm
Piper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd05_Remake_7_0,7_0,6615,FLnSzJdEoS8rRP6k2
