Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,SpeakerType,LightingType,Catalog,Filename,VariantID,InternalID,UniqueEntryID
tulip surprise box,https://acnhcdn.com/acdb/housewares/FtrFlowerSurprisedbox_Remake_0_0.png,Red,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,Red,Green,1x1,Crafting,,1.0.0,child's room,fancy,flowers,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrFlowerSurprisedbox_Remake_0_0,0_0,7231,WyNAXPnDxQYBexRkX
tulip surprise box,https://acnhcdn.com/acdb/housewares/FtrFlowerSurprisedbox_Remake_1_0.png,White,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,White,Green,1x1,Crafting,,1.0.0,child's room,fancy,flowers,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrFlowerSurprisedbox_Remake_1_0,1_0,7231,TPjTKeedynrRv9rGk
tulip surprise box,https://acnhcdn.com/acdb/housewares/FtrFlowerSurprisedbox_Remake_2_0.png,Yellow,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,Yellow,Green,1x1,Crafting,,1.0.0,child's room,fancy,flowers,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrFlowerSurprisedbox_Remake_2_0,2_0,7231,6WgBeG8HpMa8ryFzZ
TV camera,https://acnhcdn.com/acdb/housewares/FtrCameraTV_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,14000,3500,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,facility,concert,None,None,Yes,Facility Decor,Does not play music,No lighting,For sale,FtrCameraTV_Remake_0_0,0_0,1412,AZcyGiiYHujJKSbYb
TV camera,https://acnhcdn.com/acdb/housewares/FtrCameraTV_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,14000,3500,White,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,facility,concert,None,None,Yes,Facility Decor,Does not play music,No lighting,For sale,FtrCameraTV_Remake_1_0,1_0,1412,Xo8PpCkoMcw5yQaoy
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_0_0.png,Silver,NA,None,Sticker area,No,No,Yes,2,3700,925,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_0_0,0_0,833,KN6oGFqSfzxaJu2rQ
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_0_1.png,Silver,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Gray,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_0_1,0_1,833,iwhDJAMTDLMgdy4Mk
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_0_2.png,Silver,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Gray,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_0_2,0_2,833,z7faD56CewwYtyRyD
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_0_3.png,Silver,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Gray,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_0_3,0_3,833,yxAqK2jjyyQHrpNGE
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_0_4.png,Silver,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Gray,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_0_4,0_4,833,uWibfMW2RTYBQQc5B
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_1_0.png,White,NA,None,Sticker area,No,No,Yes,2,3700,925,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_1_0,1_0,833,fofPasrjf8Zdy39yX
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_1_1.png,White,NA,Cool,Sticker area,No,No,Yes,2,3700,925,White,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_1_1,1_1,833,YoFRe7sceozdPR3A9
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_1_2.png,White,NA,Cute,Sticker area,No,No,Yes,2,3700,925,White,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_1_2,1_2,833,MiCE6mgr4GZLCM8gY
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_1_3.png,White,NA,Pop,Sticker area,No,No,Yes,2,3700,925,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_1_3,1_3,833,jdfquAB3u2Z5rqyue
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_1_4.png,White,NA,Notes,Sticker area,No,No,Yes,2,3700,925,White,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_1_4,1_4,833,sMbu92zCSz8gMnjFN
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_2_0.png,Black,NA,None,Sticker area,No,No,Yes,2,3700,925,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_2_0,2_0,833,m6hmBjqNxsBSnD3Ai
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_2_1.png,Black,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_2_1,2_1,833,o4gdQzGtqK58vgw6r
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_2_2.png,Black,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Black,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_2_2,2_2,833,Ain5vZCdHsEJfdkuZ
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_2_3.png,Black,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_2_3,2_3,833,8qsAqRbma7FbcXcxF
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_2_4.png,Black,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Black,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_2_4,2_4,833,SsNxfnovutoRqEndt
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_3_0.png,Red,NA,None,Sticker area,No,No,Yes,2,3700,925,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_3_0,3_0,833,N29boezj35uGWaYrj
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_3_1.png,Red,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Red,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_3_1,3_1,833,NGKmGHtKZ4k9iHhTQ
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_3_2.png,Red,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Red,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_3_2,3_2,833,ndsAxtnorJzQ8io4P
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_3_3.png,Red,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Red,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_3_3,3_3,833,GZHSc4YFwhiTH23fA
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_3_4.png,Red,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Red,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_3_4,3_4,833,kqk7vXZR3j5TZ27r7
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_4_0.png,Blue,NA,None,Sticker area,No,No,Yes,2,3700,925,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_4_0,4_0,833,fsKiZK89bgqXDGmhX
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_4_1.png,Blue,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Blue,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_4_1,4_1,833,deDyRACSmQwNFpqeF
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_4_2.png,Blue,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Blue,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_4_2,4_2,833,TQyDAZNTXBjbhcAHt
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_4_3.png,Blue,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_4_3,4_3,833,8KB3wCnuJ83j59XYJ
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_4_4.png,Blue,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Blue,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_4_4,4_4,833,ZrakXiLFxycRSvLRq
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_5_0.png,Green,NA,None,Sticker area,No,No,Yes,2,3700,925,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_5_0,5_0,833,GDzC7sYpJu7WQm4Au
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_5_1.png,Green,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Green,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_5_1,5_1,833,HitwQ6SvqnLgHXnzE
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_5_2.png,Green,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Green,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_5_2,5_2,833,NK7DQMWS89mDhn7GW
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_5_3.png,Green,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Green,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_5_3,5_3,833,6zyGggALSTsbFkjke
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_5_4.png,Green,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Green,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_5_4,5_4,833,Z9F7bEjgrWDk7XeEy
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_6_0.png,Yellow,NA,None,Sticker area,No,No,Yes,2,3700,925,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_6_0,6_0,833,EHubvKr3TuRsWh47P
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_6_1.png,Yellow,NA,Cool,Sticker area,No,No,Yes,2,3700,925,Yellow,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_6_1,6_1,833,CXKRc7vQBgspdRM9q
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_6_2.png,Yellow,NA,Cute,Sticker area,No,No,Yes,2,3700,925,Yellow,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_6_2,6_2,833,vj8fFWHpQymYEeApq
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_6_3.png,Yellow,NA,Pop,Sticker area,No,No,Yes,2,3700,925,Yellow,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_6_3,6_3,833,5rsFPo9g5dftGBW8L
upright locker,https://acnhcdn.com/acdb/housewares/FtrLocker_Remake_6_4.png,Yellow,NA,Notes,Sticker area,No,No,Yes,2,3700,925,Yellow,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,facility,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrLocker_Remake_6_4,6_4,833,sJ39JJpfLCy5nvpim
upright piano,https://acnhcdn.com/acdb/housewares/FtrPianoUpright_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,53000,13250,Black,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrPianoUpright_Remake_0_0,0_0,1081,24ad8eStN6hPFHehG
upright piano,https://acnhcdn.com/acdb/housewares/FtrPianoUpright_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,53000,13250,White,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrPianoUpright_Remake_1_0,1_0,1081,9jdLwLS36rfB8gnvw
upright piano,https://acnhcdn.com/acdb/housewares/FtrPianoUpright_Remake_2_0.png,Walnut,NA,NA,NA,No,No,No,NA,53000,13250,Brown,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrPianoUpright_Remake_2_0,2_0,1081,CB8bbj5TD2pLcegBh
upright piano,https://acnhcdn.com/acdb/housewares/FtrPianoUpright_Remake_3_0.png,Maple,NA,NA,NA,No,No,No,NA,53000,13250,Beige,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,music,expensive,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale,FtrPianoUpright_Remake_3_0,3_0,1081,CntzvorcRkjz3oYEf
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,2500,625,Gray,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_0_0,0_0,908,Cx6Ppm7gSQcBhdndk
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,2500,625,White,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_1_0,1_0,908,hYT459ggmrPn5z3g3
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,2500,625,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_2_0,2_0,908,Zi5mZ5Lw9N3avewgG
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2500,625,Red,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_3_0,3_0,908,8aunXPZcWdehHmD9w
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,2500,625,Orange,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_4_0,4_0,908,p94pShH8K3ocBKzcm
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_5_0.png,Green,NA,NA,NA,No,No,No,NA,2500,625,Green,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_5_0,5_0,908,djGvyBHAQH9Ja9SKE
upright vacuum,https://acnhcdn.com/acdb/housewares/FtrCleanerStick_Remake_6_0.png,Pink,NA,NA,NA,No,No,No,NA,2500,625,Pink,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleanerStick_Remake_6_0,6_0,908,WpXJZfJBYnPWoHLYv
utility pole,https://acnhcdn.com/acdb/housewares/FtrTelephonepole_Remake_0_0.png,No ads,NA,NA,NA,No,No,No,NA,NFS,5000,Gray,Gray,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrTelephonepole_Remake_0_0,0_0,9619,h2QamM9j3cdE9Nwo7
utility pole,https://acnhcdn.com/acdb/housewares/FtrTelephonepole_Remake_1_0.png,With ads,NA,NA,NA,No,No,No,NA,NFS,5000,Gray,Gray,1x1,Nook Miles Shop,,1.0.0,garden,None,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrTelephonepole_Remake_1_0,1_0,9619,TLsNTf2fPMDQnfqWY
utility sink,https://acnhcdn.com/acdb/housewares/FtrSlopsink.png,NA,NA,NA,NA,No,No,No,NA,3500,875,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,school,shop,None,None,Yes,Bathroom Things,Does not play music,No lighting,For sale,FtrSlopsink,NA,4026,N6LFBnnHtwdbutzEB
vacuum cleaner,https://acnhcdn.com/acdb/housewares/FtrCleaner_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,3800,950,Red,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleaner_Remake_0_0,0_0,907,F2LFSJRkJemabPMZx
vacuum cleaner,https://acnhcdn.com/acdb/housewares/FtrCleaner_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,3800,950,Yellow,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleaner_Remake_1_0,1_0,907,BZfBSemBYeciy3rQo
vacuum cleaner,https://acnhcdn.com/acdb/housewares/FtrCleaner_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,3800,950,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleaner_Remake_2_0,2_0,907,8kRZWmkgSPsBHQJgc
vacuum cleaner,https://acnhcdn.com/acdb/housewares/FtrCleaner_Remake_3_0.png,Gray,NA,NA,NA,No,No,No,NA,3800,950,Gray,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleaner_Remake_3_0,3_0,907,NpiHgQSzBzsu4nTnT
vacuum cleaner,https://acnhcdn.com/acdb/housewares/FtrCleaner_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,3800,950,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrCleaner_Remake_4_0,4_0,907,Qe5gxNqHmRpXHRuKs
velvet stool,https://acnhcdn.com/acdb/housewares/FtrPianoStool.png,NA,NA,NA,NA,No,No,No,NA,1000,250,Red,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,music,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrPianoStool,NA,8465,ypFx2ihzrHqNpH2qF
video camera,https://acnhcdn.com/acdb/housewares/FtrVideocamera_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,32000,8000,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrVideocamera_Remake_0_0,0_0,1221,yxMxaQ37edLTrrQby
video camera,https://acnhcdn.com/acdb/housewares/FtrVideocamera_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,32000,8000,Gray,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrVideocamera_Remake_1_0,1_0,1221,GMwQFmbJZxGm59kMG
video camera,https://acnhcdn.com/acdb/housewares/FtrVideocamera_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,32000,8000,Red,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrVideocamera_Remake_2_0,2_0,1221,Yr36Jir3ggdPws27L
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_0_0.png,Gold,NA,Green,Tray,No,No,Yes,1,1200,300,Beige,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_0_0,0_0,4445,EJRaWqhJdabYwL5j4
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_0_1.png,Gold,NA,Black,Tray,No,No,Yes,1,1200,300,Beige,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_0_1,0_1,4445,MpBjiN2Kqe2S7qC5X
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_0_2.png,Gold,NA,White,Tray,No,No,Yes,1,1200,300,Beige,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_0_2,0_2,4445,WPjvF8TYhixroEAWK
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_0_3.png,Gold,NA,Natural wood,Tray,No,No,Yes,1,1200,300,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_0_3,0_3,4445,vHyveCCY3NAJWQwTR
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_1_0.png,Silver,NA,Green,Tray,No,No,Yes,1,1200,300,Gray,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_1_0,1_0,4445,uQqXxt8yMGBdRjMxN
vintage TV tray,https://acnhcdn.com/acdb/housewares/FtrTVtray_Remake_1_1.png,Silver,NA,Black,Tray,No,No,Yes,1,1200,300,Gray,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Table,Does not play music,No lighting,For sale,FtrTVtray_Remake_1_1,1_1,4445,rLhRP92bTAuAzMPA9
