Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
saw stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNokogirikuwagataToy.png,na,na,na,na,No,No,No,-1,-1,6000,brown,brown,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
scarab beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectPurachinakoganeToy.png,na,na,na,na,No,No,No,-1,-1,30000,beige,beige,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
scorpio lamp,https://acnhcdn.com/latest/FtrIcon/FtrZodiacScorpio.png,na,na,na,na,Yes,No,No,-1,-1,22125,yellow,white,Crafting,,expensive,horror,stars,None,Yes,lamp,Not for sale
scorpion model,https://acnhcdn.com/latest/FtrIcon/FtrInsectSasoriToy.png,na,na,na,na,No,No,No,-1,-1,24000,black,black,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
sea bass model,https://acnhcdn.com/latest/FtrIcon/FtrFishSuzukiToy.png,na,na,na,na,No,No,No,-1,-1,1200,gray,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
sea butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrFishKurioneToy.png,na,na,na,na,No,No,No,-1,-1,3000,white,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
sea globe,https://acnhcdn.com/latest/FtrIcon/FtrSeaglobe.png,na,na,na,na,No,No,No,-1,1200,300,light blue,colorful,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,ocean,None,None,Yes,seasonal decor,For sale
sea horse model,https://acnhcdn.com/latest/FtrIcon/FtrFishTatsunootoshigoToy.png,na,na,na,na,No,No,No,-1,-1,3300,orange,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_0_0.png,white,na,na,na,No,No,No,-1,2100,525,white,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_1_0.png,blue,na,na,na,No,No,No,-1,2100,525,light blue,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_2_0.png,red,na,na,na,No,No,No,-1,2100,525,red,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_3_0.png,pink,na,na,na,No,No,No,-1,2100,525,pink,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_4_0.png,yellow,na,na,na,No,No,No,-1,2100,525,yellow,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_5_0.png,green,na,na,na,No,No,No,-1,2100,525,green,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_6_0.png,black,na,na,na,No,No,No,-1,2100,525,black,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_0_0.png,yellow,na,na,na,No,No,No,-1,430,107,yellow,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_1_0.png,green,na,na,na,No,No,No,-1,430,107,green,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_2_0.png,blue,na,na,na,No,No,No,-1,430,107,light blue,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_3_0.png,ivory,na,na,na,No,No,No,-1,430,107,yellow,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_4_0.png,pink,na,na,na,No,No,No,-1,430,107,pink,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_5_0.png,black,na,na,na,No,No,No,-1,430,107,black,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,sewing table,For sale
shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_0_0.png,green,na,na,na,No,No,No,-1,1400,350,light blue,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,ocean,None,None,Yes,kitchen things,For sale
shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_1_0.png,silver,na,na,na,No,No,No,-1,1400,350,light blue,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,ocean,None,None,Yes,kitchen things,For sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_0_0.png,white,shell color,na,na,Yes,Yes,No,6,-1,4200,white,white,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_1_0.png,brown,shell color,na,na,Yes,Yes,No,6,-1,4200,brown,brown,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_2_0.png,pink,shell color,na,na,Yes,Yes,No,6,-1,4200,pink,pink,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_3_0.png,yellow,shell color,na,na,Yes,Yes,No,6,-1,4200,yellow,yellow,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_4_0.png,purple,shell color,na,na,Yes,Yes,No,6,-1,4200,purple,purple,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_5_0.png,pearl,shell color,na,na,Yes,Yes,No,6,-1,4200,white,white,Crafting,,ocean,None,shell,None,Yes,lamp,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_0_0.png,white,shell color,na,na,Yes,Yes,No,7,-1,5700,white,white,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_1_0.png,brown,shell color,na,na,Yes,Yes,No,7,-1,5700,brown,brown,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_2_0.png,pink,shell color,na,na,Yes,Yes,No,7,-1,5700,pink,pink,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_3_0.png,yellow,shell color,na,na,Yes,Yes,No,7,-1,5700,yellow,yellow,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_4_0.png,purple,shell color,na,na,Yes,Yes,No,7,-1,5700,purple,purple,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_5_0.png,pearl,shell color,na,na,Yes,Yes,No,7,-1,5700,white,white,Crafting,,ocean,None,shell,None,Yes,audio,Not for sale
silver bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectSilver.png,na,na,na,na,No,No,No,-1,-1,425,gray,brown,Bug-Off,,expensive,None,None,None,No,museum,Not for sale
silver fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishSilver.png,na,na,na,na,No,No,No,-1,-1,425,gray,brown,Fishing Tourney,,expensive,None,None,None,No,museum,Not for sale
silver hha trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaSilver.png,na,na,na,na,No,No,No,-1,-1,425,gray,brown,HHA,,expensive,None,None,None,No,museum,Not for sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_0_0.png,red,na,na,na,No,No,No,-1,1300,325,red,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_1_0.png,yellow,na,na,na,No,No,No,-1,1300,325,yellow,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_2_0.png,green,na,na,na,No,No,No,-1,1300,325,green,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_3_0.png,blue,na,na,na,No,No,No,-1,1300,325,light blue,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_4_0.png,black,na,na,na,No,No,No,-1,1300,325,black,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_5_0.png,navy blue,na,na,na,No,No,No,-1,1300,325,blue,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_6_0.png,white,na,na,na,No,No,No,-1,1300,325,white,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
snail model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKatatsumuriToy.png,na,na,na,na,No,No,No,-1,-1,750,beige,beige,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
snapping turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishKamitsukigameToy.png,na,na,na,na,No,No,No,-1,-1,15000,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
snow globe,https://acnhcdn.com/latest/FtrIcon/FtrSnowglobe.png,na,na,na,na,No,No,No,-1,1300,325,white,colorful,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,freezing cold,None,None,Yes,seasonal decor,For sale
soft-shelled turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishSupponToy.png,na,na,na,na,No,No,No,-1,-1,11250,green,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_0_0.png,corn soup,na,na,na,No,No,No,-1,3300,825,yellow,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_1_0.png,cream stew,na,na,na,No,No,No,-1,3300,825,white,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_2_0.png,curry,na,na,na,No,No,No,-1,3300,825,brown,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_3_0.png,minestrone,na,na,na,No,No,No,-1,3300,825,orange,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_4_0.png,borscht,na,na,na,No,No,No,-1,3300,825,red,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_5_0.png,green curry,na,na,na,No,No,No,-1,3300,825,green,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_6_0.png,hot-and-sour soup,na,na,na,No,No,No,-1,3300,825,orange,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_7_0.png,congee,na,na,na,No,No,No,-1,3300,825,white,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
spider model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKumoToy.png,na,na,na,na,No,No,No,-1,-1,1800,black,yellow,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
squid model,https://acnhcdn.com/latest/FtrIcon/FtrFishIkaToy.png,na,na,na,na,No,No,No,-1,-1,1500,beige,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_0_0.png,literature,genre,na,na,Yes,Yes,No,1,-1,725,colorful,white,Crafting,,den,living room,None,None,No,study,Not for sale
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_1_0.png,comics,genre,na,na,Yes,Yes,No,1,-1,725,colorful,white,Crafting,,den,living room,None,None,No,study,Not for sale
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_2_0.png,reference,genre,na,na,Yes,Yes,No,1,-1,725,colorful,white,Crafting,,den,living room,None,None,No,study,Not for sale
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_3_0.png,old,genre,na,na,Yes,Yes,No,1,-1,725,beige,yellow,Crafting,,den,living room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_0.png,na,na,gardening,covers,Yes,No,Yes,2,-1,630,colorful,green,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_1.png,na,na,travel,covers,Yes,No,Yes,2,-1,630,colorful,red,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_2.png,na,na,fashion,covers,Yes,No,Yes,2,-1,630,colorful,gray,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_3.png,na,na,sports,covers,Yes,No,Yes,2,-1,630,colorful,colorful,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_4.png,na,na,comics,covers,Yes,No,Yes,2,-1,630,colorful,colorful,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_5.png,na,na,kids,covers,Yes,No,Yes,2,-1,630,colorful,pink,Crafting,,garage,child's room,None,None,No,study,Not for sale
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_6.png,na,na,weekly news,covers,Yes,No,Yes,2,-1,630,colorful,colorful,Crafting,,garage,child's room,None,None,No,study,Not for sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_0_0.png,gray,na,na,na,No,No,No,-1,1400,350,gray,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_1_0.png,red,na,na,na,No,No,No,-1,1400,350,red,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_2_0.png,pink,na,na,na,No,No,No,-1,1400,350,pink,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_3_0.png,light blue,na,na,na,No,No,No,-1,1400,350,light blue,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_4_0.png,yellow,na,na,na,No,No,No,-1,1400,350,yellow,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_5_0.png,black,na,na,na,No,No,No,-1,1400,350,black,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_0_0.png,yellow,color,na,na,Yes,Yes,No,3,-1,2250,yellow,yellow,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_1_0.png,green,color,na,na,Yes,Yes,No,3,-1,2250,green,green,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_2_0.png,blue,color,na,na,Yes,Yes,No,3,-1,2250,light blue,light blue,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_3_0.png,purple,color,na,na,Yes,Yes,No,3,-1,2250,purple,purple,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_4_0.png,pink,color,na,na,Yes,Yes,No,3,-1,2250,pink,pink,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_5_0.png,orange,color,na,na,Yes,Yes,No,3,-1,2250,orange,orange,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_6_0.png,white,color,na,na,Yes,Yes,No,3,-1,2250,white,white,Crafting,,space,fancy,stars,None,Yes,clock,Not for sale
steamer-basket set,https://acnhcdn.com/latest/FtrIcon/FtrBasketsteamer.png,na,na,na,na,Yes,No,No,-1,-1,2400,beige,beige,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),zen-style,shop,None,None,No,kitchen things,Not for sale
stinkbug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamemushiToy.png,na,na,na,na,No,No,No,-1,-1,360,green,green,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_0_0.png,silver,na,na,na,No,No,No,-1,1700,425,gray,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_1_0.png,black,na,na,na,No,No,No,-1,1700,425,black,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_2_0.png,red,na,na,na,No,No,No,-1,1700,425,red,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,kitchen things,For sale
stringfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishItouToy.png,na,na,na,na,No,No,No,-1,-1,45000,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_0_0.png,natural,na,na,na,No,No,No,-1,1000,250,beige,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_1_0.png,brown,na,na,na,No,No,No,-1,1000,250,orange,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_2_0.png,dark brown,na,na,na,No,No,No,-1,1000,250,brown,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_3_0.png,white,na,na,na,No,No,No,-1,1000,250,white,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_4_0.png,navy blue,na,na,na,No,No,No,-1,1000,250,blue,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturdy sewing box,https://acnhcdn.com/latest/FtrIcon/FtrSewingbox_Remake_5_0.png,black,na,na,na,No,No,No,-1,1000,250,black,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,sewing table,For sale
sturgeon model,https://acnhcdn.com/latest/FtrIcon/FtrFishTyouzameToy.png,na,na,na,na,No,No,No,-1,-1,30000,black,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
succulent plant,https://acnhcdn.com/latest/FtrIcon/FtrPlantSucculents.png,na,na,na,na,Yes,No,No,-1,-1,220,colorful,gray,Crafting,,living room,None,None,None,No,plants,Not for sale
suckerfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishKobanzameToy.png,na,na,na,na,No,No,No,-1,-1,4500,black,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
surgeonfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNanyouhagiToy.png,na,na,na,na,No,No,No,-1,-1,3000,blue,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
sweetfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishAyuToy.png,na,na,na,na,No,No,No,-1,-1,2700,green,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_0.png,na,na,white,lampshade,No,No,Yes,1,1100,275,beige,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_1.png,na,na,black,lampshade,No,No,Yes,1,1100,275,beige,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_2.png,na,na,red flowers,lampshade,No,No,Yes,1,1100,275,beige,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_3.png,na,na,blue flowers,lampshade,No,No,Yes,1,1100,275,beige,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_4.png,na,na,green flowers,lampshade,No,No,Yes,1,1100,275,beige,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_5.png,na,na,yellow flowers,lampshade,No,No,Yes,1,1100,275,beige,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table lamp,https://acnhcdn.com/latest/FtrIcon/FtrLampDesk_Remake_0_6.png,na,na,pink flowers,lampshade,No,No,Yes,1,1100,275,beige,pink,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,den,child's room,None,None,Yes,lamp,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_0.png,white,na,white,placemat,No,No,Yes,1,720,180,white,beige,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_1.png,white,na,navy blue,placemat,No,No,Yes,1,720,180,white,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_2.png,white,na,pink,placemat,No,No,Yes,1,720,180,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_3.png,white,na,orange,placemat,No,No,Yes,1,720,180,white,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_0_4.png,white,na,green,placemat,No,No,Yes,1,720,180,white,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_0.png,pink,na,white,placemat,No,No,Yes,1,720,180,pink,beige,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_1.png,pink,na,navy blue,placemat,No,No,Yes,1,720,180,pink,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_2.png,pink,na,pink,placemat,No,No,Yes,1,720,180,pink,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,dining,For sale
