Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_2_0.png,copper,na,na,na,No,No,No,-1,1800,450,brown,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,bathtub,fs
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_3_0.png,black,na,na,na,No,No,No,-1,1800,450,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,bathtub,fs
silver hha plaque,https://acnhcdn.com/latest/FtrIcon/FtrShieldHhaSilver.png,na,na,na,na,No,No,No,-1,-1,425,brown,gray,HHA,,living room,expensive,None,None,No,museum,nfs
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_0_0.png,brown,na,na,na,No,No,No,-1,540,135,beige,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,No,house door decor,fs
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_1_0.png,white,na,na,na,No,No,No,-1,540,135,white,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,No,house door decor,fs
snazzy pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansyMix.png,na,na,na,na,Yes,No,No,-1,-1,1200,red,blue,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
snowflake wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathIce.png,na,na,na,na,Yes,No,No,-1,-1,1600,light blue,white,Crafting,Winter seasonal DIY using snowflakes (caught with net),freezing cold,fancy,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_0_0.png,black,color,na,na,No,Yes,No,-1,360,90,black,green,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_1_0.png,yellow,color,na,na,No,Yes,No,-1,360,90,yellow,purple,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_2_0.png,green,color,na,na,No,Yes,No,-1,360,90,green,red,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_3_0.png,pink,color,na,na,No,Yes,No,-1,360,90,pink,light blue,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_4_0.png,purple,color,na,na,No,Yes,No,-1,360,90,purple,green,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_5_0.png,red,color,na,na,No,Yes,No,-1,360,90,red,blue,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_6_0.png,gray,color,na,na,No,Yes,No,-1,360,90,gray,purple,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_7_0.png,blue,color,na,na,No,Yes,No,-1,360,90,blue,red,Bug-Off,,child's room,horror,None,None,No,house door decor,nfs
spider web,https://acnhcdn.com/latest/FtrIcon/FtrSpiderweb.png,na,na,na,na,No,No,No,-1,-1,25,white,white,Bug-Off,,facility,horror,None,None,No,ranch,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_0_0.png,yellow,color,na,na,Yes,Yes,No,7,-1,5000,yellow,yellow,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_1_0.png,green,color,na,na,Yes,Yes,No,7,-1,5000,green,green,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_2_0.png,blue,color,na,na,Yes,Yes,No,7,-1,5000,light blue,light blue,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_3_0.png,purple,color,na,na,Yes,Yes,No,7,-1,5000,purple,purple,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_4_0.png,pink,color,na,na,Yes,Yes,No,7,-1,5000,pink,pink,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_5_0.png,orange,color,na,na,Yes,Yes,No,7,-1,5000,orange,orange,Crafting,,space,fancy,stars,None,Yes,space,nfs
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_6_0.png,white,color,na,na,Yes,Yes,No,7,-1,5000,white,white,Crafting,,space,fancy,stars,None,Yes,space,nfs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_0_0.png,white,na,na,na,No,No,No,-1,2300,575,black,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_1_0.png,yellow,na,na,na,No,No,No,-1,2300,575,black,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_2_0.png,orange,na,na,na,No,No,No,-1,2300,575,black,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_3_0.png,red,na,na,na,No,No,No,-1,2300,575,black,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_4_0.png,pink,na,na,na,No,No,No,-1,2300,575,black,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_5_0.png,purple,na,na,na,No,No,No,-1,2300,575,black,purple,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_6_0.png,blue,na,na,na,No,No,No,-1,2300,575,black,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_7_0.png,green,na,na,na,No,No,No,-1,2300,575,black,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,lamp,fs
surveillance camera,https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png,na,na,na,na,No,No,No,-1,1000,250,white,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Yes,facility decor,fs
switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_0_0.png,gray,na,na,na,No,No,No,-1,340,85,gray,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,facility,None,None,Yes,home appliances,fs
switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_1_0.png,brown,na,na,na,No,No,No,-1,340,85,brown,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,facility,None,None,Yes,home appliances,fs
switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_2_0.png,white,na,na,na,No,No,No,-1,340,85,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,facility,None,None,Yes,home appliances,fs
switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitchWall_Remake_3_0.png,wood grain,na,na,na,No,No,No,-1,340,85,brown,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,facility,None,None,Yes,home appliances,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_0_0.png,geometric pattern,na,na,na,No,No,No,-1,880,220,red,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_1_0.png,animal,na,na,na,No,No,No,-1,880,220,green,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_2_0.png,floral,na,na,na,No,No,No,-1,880,220,red,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_3_0.png,fairy tale,na,na,na,No,No,No,-1,880,220,white,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png,bird,na,na,na,No,No,No,-1,880,220,white,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png,snow,na,na,na,No,No,No,-1,880,220,blue,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png,yellow,na,na,na,No,No,No,-1,4200,1050,yellow,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png,red,na,na,na,No,No,No,-1,4200,1050,red,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png,green,na,na,na,No,No,No,-1,4200,1050,green,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png,blue,na,na,na,No,No,No,-1,4200,1050,blue,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png,white,na,na,na,No,No,No,-1,4200,1050,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png,gray,na,na,na,No,No,No,-1,4200,1050,gray,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png,purple,na,na,na,No,No,No,-1,4200,1050,purple,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,clock,fs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png,natural wood,color,na,na,Yes,Yes,No,1,-1,400,beige,pink,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png,brown,color,na,na,Yes,Yes,No,1,-1,400,brown,pink,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png,dark brown,color,na,na,Yes,Yes,No,1,-1,400,brown,red,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png,light brown,color,na,na,Yes,Yes,No,1,-1,400,beige,yellow,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png,ash brown,color,na,na,Yes,Yes,No,1,-1,400,beige,red,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png,black,color,na,na,Yes,Yes,No,1,-1,400,black,white,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png,blue,color,na,na,Yes,Yes,No,1,-1,400,blue,blue,Crafting,,living room,child's room,None,None,No,house door decor,nfs
timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png,pink,color,na,na,Yes,Yes,No,1,-1,400,red,pink,Crafting,,living room,child's room,None,None,No,house door decor,nfs
tree branch wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathBranch.png,na,na,na,na,Yes,No,No,-1,-1,100,brown,brown,Crafting,,living room,None,None,None,No,house door decor,nfs
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_0_0.png,brown,nut color,na,na,Yes,Yes,No,3,-1,2030,brown,orange,Crafting,Fall seasonal DIY using acorns (from shaking trees),fancy,None,tree's bounty or leaves ,None,Yes,supplies,nfs
tree's bounty mobile,https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_1_0.png,white,nut color,na,na,Yes,Yes,No,3,-1,2030,white,yellow,Crafting,Fall seasonal DIY using acorns (from shaking trees),fancy,None,tree's bounty or leaves ,None,Yes,supplies,nfs
tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulip.png,na,na,na,na,Yes,No,No,-1,-1,720,red,yellow,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_0_0.png,white,na,na,na,No,No,No,-1,1200,300,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Yes,kitchen things,fs
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_1_0.png,pink,na,na,na,No,No,No,-1,1200,300,pink,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Yes,kitchen things,fs
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_2_0.png,blue,na,na,na,No,No,No,-1,1200,300,blue,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Yes,kitchen things,fs
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_3_0.png,green,na,na,na,No,No,No,-1,1200,300,green,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Yes,kitchen things,fs
ventilation fan,https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_4_0.png,orange,na,na,na,No,No,No,-1,1200,300,orange,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Yes,kitchen things,fs
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png,silver,na,na,na,No,No,No,-1,690,172,gray,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Yes,clock,fs
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_1_0.png,white,na,na,na,No,No,No,-1,690,172,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Yes,clock,fs
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_2_0.png,black,na,na,na,No,No,No,-1,690,172,black,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Yes,clock,fs
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_3_0.png,red,na,na,na,No,No,No,-1,690,172,red,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Yes,clock,fs
wall clock,https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_4_0.png,blue,na,na,na,No,No,No,-1,690,172,blue,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,office,school,None,None,Yes,clock,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png,green,na,na,na,No,No,No,-1,1400,350,green,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_1_0.png,blue,na,na,na,No,No,No,-1,1400,350,light blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_2_0.png,red,na,na,na,No,No,No,-1,1400,350,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_3_0.png,yellow,na,na,na,No,No,No,-1,1400,350,yellow,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_4_0.png,white,na,na,na,No,No,No,-1,1400,350,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_5_0.png,black,na,na,na,No,No,No,-1,1400,350,black,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_6_0.png,silver,na,na,na,No,No,No,-1,1400,350,gray,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall fan,https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_7_0.png,brown,na,na,na,No,No,No,-1,1400,350,brown,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",office,school,None,None,Yes,air conditioning,fs
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png,gold,na,na,na,No,No,No,-1,800,200,yellow,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,lamp,fs
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png,silver,na,na,na,No,No,No,-1,800,200,gray,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,lamp,fs
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png,copper,na,na,na,No,No,No,-1,800,200,brown,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,lamp,fs
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png,black,na,na,na,No,No,No,-1,800,200,black,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,lamp,fs
wall-mounted candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png,white,na,na,na,No,No,No,-1,800,200,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,Yes,lamp,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png,white,na,na,na,No,No,No,-1,1300,325,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png,black,na,na,na,No,No,No,-1,1300,325,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png,silver,na,na,na,No,No,No,-1,1300,325,gray,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png,gray,na,na,na,No,No,No,-1,1300,325,brown,brown,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png,red,na,na,na,No,No,No,-1,1300,325,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png,blue,na,na,na,No,No,No,-1,1300,325,blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,None,None,None,Yes,home appliances,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png,white,na,na,na,No,No,No,-1,1500,375,white,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png,camel,na,na,na,No,No,No,-1,1500,375,brown,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,1500,375,yellow,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png,red,na,na,na,No,No,No,-1,1500,375,red,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png,blue,na,na,na,No,No,No,-1,1500,375,blue,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tool board,https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png,black,na,na,na,No,No,No,-1,1500,375,black,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garage,None,None,None,No,supplies,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png,black,na,na,na,No,No,No,-1,8900,2225,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png,white,na,na,na,No,No,No,-1,8900,2225,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png,silver,na,na,na,No,No,No,-1,8900,2225,gray,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png,red,na,na,na,No,No,No,-1,8900,2225,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png,yellow,na,na,na,No,No,No,-1,8900,2225,yellow,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png,blue,na,na,na,No,No,No,-1,8900,2225,blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png,pink,na,na,na,No,No,No,-1,8900,2225,pink,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (20 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_7_0.png,light blue,na,na,na,No,No,No,-1,8900,2225,light blue,light blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png,black,na,na,na,No,No,No,-1,22000,5500,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_1_0.png,white,na,na,na,No,No,No,-1,22000,5500,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
wall-mounted tv (50 in.),https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_2_0.png,silver,na,na,na,No,No,No,-1,22000,5500,gray,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",living room,None,None,None,Yes,tv,fs
